MUNICIP_ID,GDP_PER_CAP,POP_2024,POP_DENSITY,FIBER_PER_100,LTE_ACCESS_PER_100,NR_ACCESS_PER_100,AVG_DL_SPEED,NR_STATION_CNT,NR_PER_100K_POP,SLP_PER_100K_POP,HIGH_NR_P70,HIGH_NR_P75,HIGH_NR_P80,HIGH_SLP,REGION_North,REGION_Northeast,REGION_South,REGION_Southeast
2307403,12987.393761945426,24591.0,25.44,52.11662803464682,75.11284616323044,0.9800333455329185,28.6345979020979,12.0,48.79834085641088,9954.86153470782,1,1,0,1,False,True,False,False
2307502,10687.171185754754,32123.0,32.59,55.96924322136787,57.830837717523266,0.8560844254895247,51.132461013645226,12.0,37.356411294088346,230.36453631354482,1,1,0,0,False,True,False,False
2307601,22852.468491611144,62285.0,80.0,143.45026892510236,80.74496267159027,18.23071365497311,34.8922838474396,45.0,72.2485349602633,1152.765513365979,1,1,1,0,False,True,False,False
2307635,10126.911492122335,17264.0,16.93,42.56835032437442,76.6624189063948,0.4633920296570899,19.84719467956469,6.0,34.75440222428174,220.1112140871177,0,0,0,0,False,True,False,False
2307650,49409.321382227135,249684.0,2231.91,117.81371653770366,85.54372727127088,29.337082071738678,90.45538938352306,309.0,123.7564281251502,547.8925361657134,1,1,1,0,False,True,False,False
2307700,15142.03622277096,108937.0,180.11,70.28649586458228,62.89139594444495,20.311739812919395,63.10122206965423,138.0,126.67872256441797,134.02241662612334,1,1,1,0,False,True,False,False
2307809,14446.090747856932,27064.0,44.98,140.3155483298847,69.60168489506356,0.6355305941472066,23.36288770053476,6.0,22.169671888856044,169.9674844812297,0,0,0,0,False,True,False,False
2307908,8576.121794871795,11232.0,35.74,31.748575498575498,62.23290598290598,0.10683760683760683,17.62412408759124,0.0,0.0,89.03133903133903,0,0,0,0,False,True,False,False
2308005,9555.622839552898,39633.0,66.39,68.12252415916029,59.89705548406631,0.6383569247849015,33.138176424050634,12.0,30.277798804026947,181.6667928241617,1,1,0,0,False,True,False,False
2308104,10916.25532633,47406.0,42.22,48.08674007509598,75.93553558621272,0.41134033666624475,41.76894423791822,12.0,25.313251487153526,88.59638020503733,1,1,0,0,False,True,False,False
2308203,8209.600609562513,15749.0,99.95,100.3619277414439,79.94158359260905,0.07619531398818973,39.923712962962966,0.0,0.0,1676.296907740174,0,0,0,1,False,True,False,False
2308302,10693.335815338794,26860.0,44.72,57.33060312732688,56.950856291883845,0.766939687267312,48.17552932216299,6.0,22.338049143708115,424.4229337304542,0,0,0,0,False,True,False,False
2308351,13344.038264434575,14635.0,28.13,46.545951486163304,66.79877007174582,0.5124701059104886,24.404244186046512,12.0,81.99521694567817,68.3293474547318,1,1,0,0,False,True,False,False
2308377,7641.08306188925,14736.0,20.03,41.30021715526602,36.169923995656895,0.0,35.47754901960785,0.0,0.0,488.59934853420197,0,0,0,0,False,True,False,False
2308401,13308.664585859107,38767.0,60.04,70.96757551525782,63.83522067738025,0.6913096190058555,39.15764539007092,12.0,30.954162045038306,46.43124306755746,1,1,0,0,False,True,False,False
2308500,11561.670418380812,38649.0,17.84,54.332582990504285,63.20215270770266,5.606872105358483,30.01521203830369,21.0,54.33517037956997,1107.40252011695,1,1,1,0,False,True,False,False
2308609,9097.543025362318,17664.0,19.21,69.23686594202898,59.0919384057971,0.011322463768115942,19.97750479846449,6.0,33.96739130434783,452.8985507246377,0,0,0,0,False,True,False,False
2308708,19546.92834070695,65323.0,22.23,91.26341411141559,72.04966091575709,5.83561685776832,30.13422535211268,48.0,73.48100975154233,290.8623302665217,1,1,1,0,False,True,False,False
2308807,8874.471582902772,8516.0,19.92,63.26914044152184,55.2959135744481,0.035227806481916396,65.39729903536978,0.0,0.0,164.39643024894318,0,0,0,0,False,True,False,False
2308906,8183.835987800746,23608.0,55.28,84.24262961707896,71.01406302948153,0.3981701118264995,18.174020618556703,6.0,25.415113520840393,593.0193154862758,0,0,0,0,False,True,False,False
2309003,9371.975158826468,14009.0,71.11,30.09493896780641,72.35348704404312,0.5639231922335641,40.51580701754386,0.0,0.0,842.3156542222857,0,0,0,0,False,True,False,False
2309102,11261.802965523517,10993.0,107.9,11.325388883835167,64.29546074774856,0.3365778222505231,28.755377697841727,6.0,54.580187391976715,145.54716637860457,0,0,0,0,False,True,False,False
2309201,10236.90476190476,15960.0,54.49,79.17293233082707,63.38972431077694,0.6328320802005013,17.695938989513824,6.0,37.59398496240601,2280.7017543859647,0,0,0,1,False,True,False,False
2309300,10524.458049603298,32014.0,41.66,154.63547198100832,74.92347098144562,0.8589991878553133,39.353999032882015,12.0,37.48360092459549,431.06141063284815,1,1,0,0,False,True,False,False
2309409,9750.54229934924,29043.0,29.07,80.35326929036256,68.91850015494268,0.3305443652515236,19.97872758326217,12.0,41.318045656440454,151.49950074028166,1,1,0,0,False,True,False,False
2309458,11294.948052978032,25218.0,32.1,57.89515425489729,69.14108969783489,0.01982710762154017,33.72084440227704,0.0,0.0,348.95709413910697,0,0,0,0,False,True,False,False
2309508,10934.562165942354,20019.0,34.07,100.46455866926419,69.44902342774364,1.343723462710425,35.03417159763313,12.0,59.943054098606325,389.6298516409411,1,1,0,0,False,True,False,False
2309607,18182.89341797528,74825.0,283.59,119.43200801871032,70.79719345138656,20.290010023387904,40.00798227950061,60.0,80.18710324089542,705.6465085198797,1,1,1,0,False,True,False,False
2309706,14383.752751155776,85873.0,611.88,82.04441442595461,73.73563285316689,2.23702444307291,40.37479012345679,72.0,83.84474747592375,135.08320426676605,1,1,1,0,False,True,False,False
2309805,12966.789022898094,11442.0,99.49,87.03897919944066,61.83359552525782,0.4195070791819612,25.362616161616163,6.0,52.43838489774515,157.31515469323546,0,0,0,0,False,True,False,False
2309904,9446.8085106383,6345.0,69.89,20.236406619385342,80.7880220646178,1.0086682427107958,44.29711743772242,6.0,94.56264775413712,126.08353033884949,0,0,0,0,False,True,False,False
2310001,10213.31816771792,9671.0,21.39,92.13111363871369,55.80601799193465,0.05170096163788646,30.92343157894737,0.0,0.0,330.8861544824734,0,0,0,0,False,True,False,False
2310100,11134.92600831802,10339.0,79.46,57.57810233097979,60.99235902891962,0.7931134539123706,16.888862660944206,6.0,58.032691749685654,309.5076893316568,0,0,0,0,False,True,False,False
2310209,13413.057639877434,41447.0,127.91,109.40236929090163,83.089246507588,3.2909498878085266,60.96946936197094,27.0,65.14343619562332,2393.418100224383,1,1,1,1,False,True,False,False
2310258,15787.37904177484,33896.0,111.39,85.57056879867831,86.1635591220203,9.508496577767287,87.19429634221946,12.0,35.40240736370073,778.8529620014161,1,1,0,0,False,True,False,False
2310308,8797.202584105315,32816.0,13.59,11.771696733300828,58.9133349585568,0.015236470014627012,25.41957647058824,0.0,0.0,377.8644563627499,0,0,0,0,False,True,False,False
2310407,10534.574468085106,10528.0,19.26,11.398176291793312,53.90387537993921,0.0,36.89460227272727,0.0,0.0,94.98480243161094,0,0,0,0,False,True,False,False
2310506,9227.20496012495,42257.0,30.86,112.82391083134155,60.468088127410844,1.131173533379085,22.921065830721,9.0,21.29824644437608,108.8577040490333,1,0,0,0,False,True,False,False
2310605,13124.40911044263,9308.0,59.6,80.5436183927804,105.1890846583584,0.9669101847872797,29.29557894736842,6.0,64.46067898581865,236.35582294800173,0,0,0,0,False,True,False,False
2310704,12205.96751856981,39715.0,27.4,40.79315120231651,47.19879138864409,11.386126148810273,33.97179117911791,39.0,98.19967266775778,85.60997104368626,1,1,1,0,False,True,False,False
2310803,35324.91020228118,15869.0,35.04,113.59884050664819,78.20278530468208,6.887642573571114,23.97972580645161,3.0,18.90478291007625,604.95305312244,0,0,0,0,False,True,False,False
2310852,11169.66716787906,24607.0,315.95,110.3750965172512,93.45714634047222,1.9100256024708415,43.811690757774855,18.0,73.14991669037266,130.0442963384403,1,1,1,0,False,True,False,False
2310902,9422.857807231718,17202.0,28.18,29.886059760492966,47.97697942099756,1.8079293105452854,21.236066024759285,6.0,34.87966515521451,116.2655505173817,0,0,0,0,False,True,False,False
2310951,7690.832724616508,10952.0,43.38,34.18553688823959,48.73082542001461,0.02739225712198685,21.88142857142857,6.0,54.7845142439737,109.5690284879474,0,0,0,0,False,True,False,False
2311009,8806.407470015294,12423.0,9.2,84.97142397166546,53.602189487241404,0.0,17.457695167286246,0.0,0.0,112.69419624889318,0,0,0,0,False,True,False,False
2311108,10502.958579881655,17745.0,75.82,53.06846999154691,62.451394759087066,0.24232178078331926,48.399410029498526,9.0,50.718512256973796,33.8123415046492,1,0,0,0,False,True,False,False
2311207,12387.407573381131,8926.0,25.73,88.96482186869818,80.90970199417433,0.25767421017252967,40.749182464454975,0.0,0.0,425.722608111136,0,0,0,0,False,True,False,False
2311231,15796.37787567303,6129.0,14.6,0.19579050416054822,73.568281938326,2.512644803393702,33.97094339622642,3.0,48.94762604013705,358.9492576276717,0,0,0,0,False,True,False,False
2311264,9008.095191651224,20506.0,19.4,44.070028284404565,53.857407588023015,0.19506485906563933,12.984132231404958,6.0,29.2597288598459,234.0778308787672,0,0,0,0,False,True,False,False
2311306,12543.302103228869,88483.0,41.66,134.1997897901292,67.54517816981793,20.263779483064543,33.6182889973241,69.0,77.98108111162597,560.5596555270504,1,1,1,0,False,True,False,False
